5.390000000000000000e+02,5.390000000000000000e+02,5.390000000000000000e+02
7.260000000000000000e+02,7.260000000000000000e+02,7.260000000000000000e+02
5.860000000000000000e+02,5.860000000000000000e+02,5.860000000000000000e+02
6.740000000000000000e+02,6.740000000000000000e+02,6.740000000000000000e+02
5.420000000000000000e+02,5.420000000000000000e+02,5.420000000000000000e+02
5.220000000000000000e+02,5.220000000000000000e+02,5.220000000000000000e+02
5.090000000000000000e+02,5.090000000000000000e+02,5.090000000000000000e+02
3.940000000000000000e+02,3.940000000000000000e+02,3.940000000000000000e+02
4.960000000000000000e+02,4.960000000000000000e+02,4.960000000000000000e+02
2.960000000000000000e+02,2.960000000000000000e+02,2.960000000000000000e+02
5.190000000000000000e+02,5.190000000000000000e+02,5.190000000000000000e+02
2.970000000000000000e+02,2.970000000000000000e+02,2.970000000000000000e+02
3.030000000000000000e+02,3.030000000000000000e+02,3.030000000000000000e+02
3.050000000000000000e+02,3.050000000000000000e+02,3.050000000000000000e+02
2.710000000000000000e+02,2.710000000000000000e+02,2.710000000000000000e+02
2.600000000000000000e+02,2.600000000000000000e+02,2.600000000000000000e+02
2.630000000000000000e+02,2.630000000000000000e+02,2.630000000000000000e+02
2.620000000000000000e+02,2.620000000000000000e+02,2.620000000000000000e+02
2.620000000000000000e+02,2.620000000000000000e+02,2.620000000000000000e+02
2.590000000000000000e+02,2.590000000000000000e+02,2.590000000000000000e+02
2.530000000000000000e+02,2.530000000000000000e+02,2.530000000000000000e+02
2.550000000000000000e+02,2.550000000000000000e+02,2.550000000000000000e+02
2.560000000000000000e+02,2.560000000000000000e+02,2.560000000000000000e+02
2.560000000000000000e+02,2.560000000000000000e+02,2.560000000000000000e+02
2.550000000000000000e+02,2.550000000000000000e+02,2.550000000000000000e+02
2.570000000000000000e+02,2.570000000000000000e+02,2.570000000000000000e+02
2.590000000000000000e+02,2.590000000000000000e+02,2.590000000000000000e+02
2.610000000000000000e+02,2.610000000000000000e+02,2.610000000000000000e+02
2.790000000000000000e+02,2.790000000000000000e+02,2.790000000000000000e+02
2.980000000000000000e+02,2.980000000000000000e+02,2.980000000000000000e+02
4.680000000000000000e+02,4.680000000000000000e+02,4.680000000000000000e+02
2.810000000000000000e+02,2.810000000000000000e+02,2.810000000000000000e+02
3.060000000000000000e+02,3.060000000000000000e+02,3.060000000000000000e+02
2.830000000000000000e+02,2.830000000000000000e+02,2.830000000000000000e+02
2.760000000000000000e+02,2.760000000000000000e+02,2.760000000000000000e+02
3.040000000000000000e+02,3.040000000000000000e+02,3.040000000000000000e+02
3.050000000000000000e+02,3.050000000000000000e+02,3.050000000000000000e+02
5.440000000000000000e+02,5.440000000000000000e+02,5.440000000000000000e+02
5.640000000000000000e+02,5.640000000000000000e+02,5.640000000000000000e+02
3.880000000000000000e+02,3.880000000000000000e+02,3.880000000000000000e+02
4.200000000000000000e+02,4.200000000000000000e+02,4.200000000000000000e+02
5.740000000000000000e+02,5.740000000000000000e+02,5.740000000000000000e+02
7.040000000000000000e+02,7.040000000000000000e+02,7.040000000000000000e+02
5.050000000000000000e+02,5.050000000000000000e+02,5.050000000000000000e+02
5.520000000000000000e+02,5.520000000000000000e+02,5.520000000000000000e+02
9.540000000000000000e+02,9.540000000000000000e+02,9.540000000000000000e+02
1.076000000000000000e+03,1.076000000000000000e+03,1.076000000000000000e+03
1.124000000000000000e+03,1.124000000000000000e+03,1.124000000000000000e+03
1.480000000000000000e+03,1.480000000000000000e+03,1.480000000000000000e+03
1.313000000000000000e+03,1.313000000000000000e+03,1.313000000000000000e+03
1.204000000000000000e+03,1.204000000000000000e+03,1.204000000000000000e+03
1.305000000000000000e+03,1.305000000000000000e+03,1.305000000000000000e+03
1.397000000000000000e+03,1.397000000000000000e+03,1.397000000000000000e+03
1.308000000000000000e+03,1.308000000000000000e+03,1.308000000000000000e+03
1.061000000000000000e+03,1.061000000000000000e+03,1.061000000000000000e+03
1.279000000000000000e+03,1.279000000000000000e+03,1.279000000000000000e+03
8.250000000000000000e+02,8.250000000000000000e+02,8.250000000000000000e+02
9.910000000000000000e+02,9.910000000000000000e+02,9.910000000000000000e+02
8.650000000000000000e+02,8.650000000000000000e+02,8.650000000000000000e+02
8.250000000000000000e+02,8.250000000000000000e+02,8.250000000000000000e+02
6.710000000000000000e+02,6.710000000000000000e+02,6.710000000000000000e+02
6.080000000000000000e+02,6.080000000000000000e+02,6.080000000000000000e+02
6.890000000000000000e+02,6.890000000000000000e+02,6.890000000000000000e+02
6.680000000000000000e+02,6.680000000000000000e+02,6.680000000000000000e+02
4.480000000000000000e+02,4.480000000000000000e+02,4.480000000000000000e+02
4.700000000000000000e+02,4.700000000000000000e+02,4.700000000000000000e+02
1.141000000000000000e+03,1.141000000000000000e+03,1.141000000000000000e+03
1.451000000000000000e+03,1.451000000000000000e+03,1.451000000000000000e+03
1.953000000000000000e+03,1.953000000000000000e+03,1.953000000000000000e+03
2.223000000000000000e+03,2.223000000000000000e+03,2.223000000000000000e+03
2.767000000000000000e+03,2.767000000000000000e+03,2.767000000000000000e+03
3.021000000000000000e+03,3.021000000000000000e+03,3.021000000000000000e+03
3.285000000000000000e+03,3.285000000000000000e+03,3.285000000000000000e+03
3.726000000000000000e+03,3.726000000000000000e+03,3.726000000000000000e+03
3.362000000000000000e+03,3.362000000000000000e+03,3.362000000000000000e+03
3.497000000000000000e+03,3.497000000000000000e+03,3.497000000000000000e+03
3.617000000000000000e+03,3.617000000000000000e+03,3.617000000000000000e+03
3.740000000000000000e+03,3.740000000000000000e+03,3.740000000000000000e+03
3.860000000000000000e+03,3.860000000000000000e+03,3.860000000000000000e+03
3.853000000000000000e+03,3.853000000000000000e+03,3.853000000000000000e+03
3.421000000000000000e+03,3.421000000000000000e+03,3.421000000000000000e+03
3.358000000000000000e+03,3.358000000000000000e+03,3.358000000000000000e+03
2.994000000000000000e+03,2.994000000000000000e+03,2.994000000000000000e+03
2.730000000000000000e+03,2.730000000000000000e+03,2.730000000000000000e+03
2.412000000000000000e+03,2.412000000000000000e+03,2.412000000000000000e+03
1.597000000000000000e+03,1.597000000000000000e+03,1.597000000000000000e+03
1.675000000000000000e+03,1.675000000000000000e+03,1.675000000000000000e+03
1.344000000000000000e+03,1.344000000000000000e+03,1.344000000000000000e+03
9.390000000000000000e+02,9.390000000000000000e+02,9.390000000000000000e+02
6.690000000000000000e+02,6.690000000000000000e+02,6.690000000000000000e+02
4.290000000000000000e+02,4.290000000000000000e+02,4.290000000000000000e+02
3.530000000000000000e+02,3.530000000000000000e+02,3.530000000000000000e+02
8.540000000000000000e+02,8.540000000000000000e+02,8.540000000000000000e+02
8.850000000000000000e+02,8.850000000000000000e+02,8.850000000000000000e+02
1.685000000000000000e+03,1.685000000000000000e+03,1.685000000000000000e+03
2.142000000000000000e+03,2.142000000000000000e+03,2.142000000000000000e+03
1.789000000000000000e+03,1.789000000000000000e+03,1.789000000000000000e+03
1.681000000000000000e+03,1.681000000000000000e+03,1.681000000000000000e+03
2.081000000000000000e+03,2.081000000000000000e+03,2.081000000000000000e+03
2.237000000000000000e+03,2.237000000000000000e+03,2.237000000000000000e+03
2.439000000000000000e+03,2.439000000000000000e+03,2.439000000000000000e+03
3.146000000000000000e+03,3.146000000000000000e+03,3.146000000000000000e+03
3.722000000000000000e+03,3.722000000000000000e+03,3.722000000000000000e+03
4.133000000000000000e+03,4.133000000000000000e+03,4.133000000000000000e+03
5.803000000000000000e+03,5.803000000000000000e+03,5.803000000000000000e+03
9.372000000000000000e+03,9.372000000000000000e+03,9.372000000000000000e+03
1.452400000000000000e+04,1.452400000000000000e+04,1.452400000000000000e+04
2.040100000000000000e+04,2.040100000000000000e+04,2.040100000000000000e+04
2.497000000000000000e+04,2.497000000000000000e+04,2.497000000000000000e+04
2.893000000000000000e+04,2.893000000000000000e+04,2.893000000000000000e+04
3.292200000000000000e+04,3.292200000000000000e+04,3.292200000000000000e+04
3.789000000000000000e+04,3.789000000000000000e+04,3.789000000000000000e+04
4.213000000000000000e+04,4.213000000000000000e+04,4.213000000000000000e+04
4.655500000000000000e+04,4.655500000000000000e+04,4.655500000000000000e+04
4.858400000000000000e+04,4.858400000000000000e+04,4.858400000000000000e+04
5.025700000000000000e+04,5.025700000000000000e+04,5.025700000000000000e+04
5.224000000000000000e+04,5.224000000000000000e+04,5.224000000000000000e+04
5.480900000000000000e+04,5.480900000000000000e+04,5.480900000000000000e+04
5.621800000000000000e+04,5.621800000000000000e+04,5.621800000000000000e+04
5.562200000000000000e+04,5.562200000000000000e+04,5.562200000000000000e+04
5.620100000000000000e+04,5.620100000000000000e+04,5.620100000000000000e+04
5.590700000000000000e+04,5.590700000000000000e+04,5.590700000000000000e+04
5.531200000000000000e+04,5.531200000000000000e+04,5.531200000000000000e+04
5.378200000000000000e+04,5.378200000000000000e+04,5.378200000000000000e+04
5.325000000000000000e+04,5.325000000000000000e+04,5.325000000000000000e+04
5.034800000000000000e+04,5.034800000000000000e+04,5.034800000000000000e+04
4.456100000000000000e+04,4.456100000000000000e+04,4.456100000000000000e+04
4.286400000000000000e+04,4.286400000000000000e+04,4.286400000000000000e+04
4.280300000000000000e+04,4.280300000000000000e+04,4.280300000000000000e+04
4.514500000000000000e+04,4.514500000000000000e+04,4.514500000000000000e+04
4.747300000000000000e+04,4.747300000000000000e+04,4.747300000000000000e+04
4.816100000000000000e+04,4.816100000000000000e+04,4.816100000000000000e+04
4.769900000000000000e+04,4.769900000000000000e+04,4.769900000000000000e+04
4.693400000000000000e+04,4.693400000000000000e+04,4.693400000000000000e+04
4.706700000000000000e+04,4.706700000000000000e+04,4.706700000000000000e+04
4.615700000000000000e+04,4.615700000000000000e+04,4.615700000000000000e+04
4.456700000000000000e+04,4.456700000000000000e+04,4.456700000000000000e+04
4.221700000000000000e+04,4.221700000000000000e+04,4.221700000000000000e+04
4.055700000000000000e+04,4.055700000000000000e+04,4.055700000000000000e+04
3.836700000000000000e+04,3.836700000000000000e+04,3.836700000000000000e+04
3.953200000000000000e+04,3.953200000000000000e+04,3.953200000000000000e+04
4.008200000000000000e+04,4.008200000000000000e+04,4.008200000000000000e+04
3.774200000000000000e+04,3.774200000000000000e+04,3.774200000000000000e+04
3.488900000000000000e+04,3.488900000000000000e+04,3.488900000000000000e+04
3.330500000000000000e+04,3.330500000000000000e+04,3.330500000000000000e+04
3.254200000000000000e+04,3.254200000000000000e+04,3.254200000000000000e+04
3.205900000000000000e+04,3.205900000000000000e+04,3.205900000000000000e+04
2.956300000000000000e+04,2.956300000000000000e+04,2.956300000000000000e+04
2.793400000000000000e+04,2.793400000000000000e+04,2.793400000000000000e+04
2.450800000000000000e+04,2.450800000000000000e+04,2.450800000000000000e+04
2.335600000000000000e+04,2.335600000000000000e+04,2.335600000000000000e+04
2.492900000000000000e+04,2.492900000000000000e+04,2.492900000000000000e+04
2.688600000000000000e+04,2.688600000000000000e+04,2.688600000000000000e+04
2.865700000000000000e+04,2.865700000000000000e+04,2.865700000000000000e+04
2.959900000000000000e+04,2.959900000000000000e+04,2.959900000000000000e+04
2.895300000000000000e+04,2.895300000000000000e+04,2.895300000000000000e+04
2.756600000000000000e+04,2.756600000000000000e+04,2.756600000000000000e+04
2.453000000000000000e+04,2.453000000000000000e+04,2.453000000000000000e+04
2.009500000000000000e+04,2.009500000000000000e+04,2.009500000000000000e+04
1.785200000000000000e+04,1.785200000000000000e+04,1.785200000000000000e+04
1.748300000000000000e+04,1.748300000000000000e+04,1.748300000000000000e+04
1.699500000000000000e+04,1.699500000000000000e+04,1.699500000000000000e+04
1.565000000000000000e+04,1.565000000000000000e+04,1.565000000000000000e+04
1.455700000000000000e+04,1.455700000000000000e+04,1.455700000000000000e+04
1.422900000000000000e+04,1.422900000000000000e+04,1.422900000000000000e+04
1.371600000000000000e+04,1.371600000000000000e+04,1.371600000000000000e+04
1.138800000000000000e+04,1.138800000000000000e+04,1.138800000000000000e+04
8.743000000000000000e+03,8.743000000000000000e+03,8.743000000000000000e+03
7.179000000000000000e+03,7.179000000000000000e+03,7.179000000000000000e+03
6.546000000000000000e+03,6.546000000000000000e+03,6.546000000000000000e+03
6.388000000000000000e+03,6.388000000000000000e+03,6.388000000000000000e+03
6.688000000000000000e+03,6.688000000000000000e+03,6.688000000000000000e+03
7.188000000000000000e+03,7.188000000000000000e+03,7.188000000000000000e+03
7.398000000000000000e+03,7.398000000000000000e+03,7.398000000000000000e+03
7.450000000000000000e+03,7.450000000000000000e+03,7.450000000000000000e+03
7.500000000000000000e+03,7.500000000000000000e+03,7.500000000000000000e+03
7.250000000000000000e+03,7.250000000000000000e+03,7.250000000000000000e+03
5.822000000000000000e+03,5.822000000000000000e+03,5.822000000000000000e+03
4.738000000000000000e+03,4.738000000000000000e+03,4.738000000000000000e+03
3.558000000000000000e+03,3.558000000000000000e+03,3.558000000000000000e+03
3.220000000000000000e+03,3.220000000000000000e+03,3.220000000000000000e+03
2.884000000000000000e+03,2.884000000000000000e+03,2.884000000000000000e+03
2.382000000000000000e+03,2.382000000000000000e+03,2.382000000000000000e+03
1.521000000000000000e+03,1.521000000000000000e+03,1.521000000000000000e+03
4.970000000000000000e+02,4.970000000000000000e+02,4.970000000000000000e+02
4.190000000000000000e+02,4.190000000000000000e+02,4.190000000000000000e+02
9.170000000000000000e+02,9.170000000000000000e+02,9.170000000000000000e+02
1.341000000000000000e+03,1.341000000000000000e+03,1.341000000000000000e+03
1.320000000000000000e+03,1.320000000000000000e+03,1.320000000000000000e+03
1.482000000000000000e+03,1.482000000000000000e+03,1.482000000000000000e+03
1.478000000000000000e+03,1.478000000000000000e+03,1.478000000000000000e+03
1.468000000000000000e+03,1.468000000000000000e+03,1.468000000000000000e+03
1.411000000000000000e+03,1.411000000000000000e+03,1.411000000000000000e+03
1.648000000000000000e+03,1.648000000000000000e+03,1.648000000000000000e+03
1.870000000000000000e+03,1.870000000000000000e+03,1.870000000000000000e+03
1.869000000000000000e+03,1.869000000000000000e+03,1.869000000000000000e+03
1.886000000000000000e+03,1.886000000000000000e+03,1.886000000000000000e+03
1.802000000000000000e+03,1.802000000000000000e+03,1.802000000000000000e+03
1.274000000000000000e+03,1.274000000000000000e+03,1.274000000000000000e+03
7.790000000000000000e+02,7.790000000000000000e+02,7.790000000000000000e+02
4.970000000000000000e+02,4.970000000000000000e+02,4.970000000000000000e+02
2.850000000000000000e+02,2.850000000000000000e+02,2.850000000000000000e+02
3.050000000000000000e+02,3.050000000000000000e+02,3.050000000000000000e+02
2.960000000000000000e+02,2.960000000000000000e+02,2.960000000000000000e+02
2.930000000000000000e+02,2.930000000000000000e+02,2.930000000000000000e+02
2.790000000000000000e+02,2.790000000000000000e+02,2.790000000000000000e+02
2.620000000000000000e+02,2.620000000000000000e+02,2.620000000000000000e+02
2.570000000000000000e+02,2.570000000000000000e+02,2.570000000000000000e+02
2.570000000000000000e+02,2.570000000000000000e+02,2.570000000000000000e+02
2.600000000000000000e+02,2.600000000000000000e+02,2.600000000000000000e+02
2.590000000000000000e+02,2.590000000000000000e+02,2.590000000000000000e+02
2.560000000000000000e+02,2.560000000000000000e+02,2.560000000000000000e+02
2.710000000000000000e+02,2.710000000000000000e+02,2.710000000000000000e+02
2.750000000000000000e+02,2.750000000000000000e+02,2.750000000000000000e+02
3.320000000000000000e+02,3.320000000000000000e+02,3.320000000000000000e+02
4.880000000000000000e+02,4.880000000000000000e+02,4.880000000000000000e+02
